dms_orig,dms_dest,sctg2_t,mode_t,tht_22,o1_t,o2_t,d1_t,d2_t,,,
061-Los Angeles CA,300-Montana,39-Furniture,1-Truck,5.6321,61,Los Angeles CA,300,Montana,,,
061-Los Angeles CA,300-Montana,40-Misc. mfg. prods.,1-Truck,4.6016,61,Los Angeles CA,300,Montana,,,
061-Los Angeles CA,300-Montana,41-Waste/scrap,1-Truck,0.1711,61,Los Angeles CA,300,Montana,,,
061-Los Angeles CA,300-Montana,43-Mixed freight,1-Truck,5.7722,61,Los Angeles CA,300,Montana,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),01-Live animals/fish,1-Truck,0,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),03-Other ag prods.,1-Truck,0.4439,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),04-Animal feed,1-Truck,0.01,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),05-Meat/seafood,1-Truck,0.1053,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),06-Milled grain prods.,1-Truck,5.9483,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),07-Other foodstuffs,1-Truck,0.3247,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),08-Alcoholic beverages,1-Truck,0.0559,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),20-Basic chemicals,1-Truck,3.9392,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),21-Pharmaceuticals,1-Truck,3.8832,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),23-Chemical prods.,1-Truck,22.8407,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),24-Plastics/rubber,1-Truck,3.7536,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),26-Wood prods.,1-Truck,0.6943,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),27-Newsprint/paper,1-Truck,0.1934,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),28-Paper articles,1-Truck,0.4984,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),29-Printed prods.,1-Truck,0.4331,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),30-Textiles/leather,1-Truck,7.7442,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),31-Nonmetal min. prods.,1-Truck,5.6149,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),32-Base metals,1-Truck,1.0809,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),33-Articles-base metal,1-Truck,4.8653,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),34-Machinery,1-Truck,9.7391,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),35-Electronics,1-Truck,15.8195,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),36-Motorized vehicles,1-Truck,3.965,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),37-Transport equip.,1-Truck,0.5514,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),38-Precision instruments,1-Truck,1.233,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),39-Furniture,1-Truck,2.7531,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),40-Misc. mfg. prods.,1-Truck,9.1495,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),41-Waste/scrap,1-Truck,0,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,311-Omaha NE-IA (NE Part),43-Mixed freight,1-Truck,1.1038,61,Los Angeles CA,311,Omaha NE,,,
061-Los Angeles CA,319-Rest of NE,01-Live animals/fish,1-Truck,0,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,03-Other ag prods.,1-Truck,2.8634,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,04-Animal feed,1-Truck,2.419,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,05-Meat/seafood,1-Truck,0.1345,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,06-Milled grain prods.,1-Truck,12.8922,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,07-Other foodstuffs,1-Truck,1.7032,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,08-Alcoholic beverages,1-Truck,0.1218,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,19-Natural gas and other fossil products,1-Truck,0,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,20-Basic chemicals,1-Truck,10.7223,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,21-Pharmaceuticals,1-Truck,0.7717,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,23-Chemical prods.,1-Truck,28.2747,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,24-Plastics/rubber,1-Truck,13.0966,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,26-Wood prods.,1-Truck,1.3654,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,27-Newsprint/paper,1-Truck,0.4279,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,28-Paper articles,1-Truck,1.1031,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,29-Printed prods.,1-Truck,0.7618,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,30-Textiles/leather,1-Truck,5.741,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,31-Nonmetal min. prods.,1-Truck,3.6386,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,32-Base metals,1-Truck,2.2148,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,33-Articles-base metal,1-Truck,16.4025,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,34-Machinery,1-Truck,24.7236,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,35-Electronics,1-Truck,5.9193,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,36-Motorized vehicles,1-Truck,0.9583,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,37-Transport equip.,1-Truck,0.0008,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,38-Precision instruments,1-Truck,2.4716,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,39-Furniture,1-Truck,2.9753,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,40-Misc. mfg. prods.,1-Truck,10.5936,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,41-Waste/scrap,1-Truck,0.001,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,319-Rest of NE,43-Mixed freight,1-Truck,2.3774,61,Los Angeles CA,319,Rest of NE,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),01-Live animals/fish,1-Truck,0.001,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),02-Cereal grains,1-Truck,11.2476,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),03-Other ag prods.,1-Truck,44.9762,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),04-Animal feed,1-Truck,32.6646,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),05-Meat/seafood,1-Truck,44.6431,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),06-Milled grain prods.,1-Truck,50.8854,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),07-Other foodstuffs,1-Truck,638.689,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),08-Alcoholic beverages,1-Truck,88.3496,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),09-Tobacco prods.,1-Truck,0.6646,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),10-Building stone,1-Truck,32.8373,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),11-Natural sands,1-Truck,124.5093,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),12-Gravel,1-Truck,27.3755,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),13-Nonmetallic minerals,1-Truck,18.3153,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),14-Metallic ores,1-Truck,14.5639,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),17-Gasoline,1-Truck,0,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),18-Fuel oils,1-Truck,0.0222,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),19-Natural gas and other fossil products,1-Truck,144.8518,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),20-Basic chemicals,1-Truck,36.967,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),21-Pharmaceuticals,1-Truck,21.2343,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),22-Fertilizers,1-Truck,13.9304,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),23-Chemical prods.,1-Truck,158.0972,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),24-Plastics/rubber,1-Truck,131.3583,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),25-Logs,1-Truck,0.0229,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),26-Wood prods.,1-Truck,99.9291,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),27-Newsprint/paper,1-Truck,121.8765,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),28-Paper articles,1-Truck,23.7608,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),29-Printed prods.,1-Truck,25.5202,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),30-Textiles/leather,1-Truck,154.5932,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),31-Nonmetal min. prods.,1-Truck,1456.4451,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),32-Base metals,1-Truck,28.0615,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),33-Articles-base metal,1-Truck,124.8492,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),34-Machinery,1-Truck,160.6145,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),35-Electronics,1-Truck,337.1628,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),36-Motorized vehicles,1-Truck,56.4088,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),37-Transport equip.,1-Truck,0.9484,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),38-Precision instruments,1-Truck,11.996,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),39-Furniture,1-Truck,110.6941,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),40-Misc. mfg. prods.,1-Truck,275.8346,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),41-Waste/scrap,1-Truck,2.1736,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,321-Las Vegas NV-AZ (NV Part),43-Mixed freight,1-Truck,614.3218,61,Los Angeles CA,321,Las Vegas NV,,,
061-Los Angeles CA,329-Rest of NV,01-Live animals/fish,1-Truck,0,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,02-Cereal grains,1-Truck,0.1979,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,03-Other ag prods.,1-Truck,5.3063,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,04-Animal feed,1-Truck,21.7193,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,05-Meat/seafood,1-Truck,6.4607,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,06-Milled grain prods.,1-Truck,11.8955,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,07-Other foodstuffs,1-Truck,27.5674,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,08-Alcoholic beverages,1-Truck,1.8404,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,09-Tobacco prods.,1-Truck,0.0738,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,10-Building stone,1-Truck,0,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,11-Natural sands,1-Truck,18.9817,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,12-Gravel,1-Truck,6.3905,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,13-Nonmetallic minerals,1-Truck,36.1254,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,14-Metallic ores,1-Truck,4.8699,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,17-Gasoline,1-Truck,0,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,18-Fuel oils,1-Truck,0.0071,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,19-Natural gas and other fossil products,1-Truck,34.2023,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,20-Basic chemicals,1-Truck,4.0209,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,21-Pharmaceuticals,1-Truck,2.2365,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,22-Fertilizers,1-Truck,0.0469,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,23-Chemical prods.,1-Truck,118.1239,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,24-Plastics/rubber,1-Truck,35.4707,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,25-Logs,1-Truck,0.0076,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,26-Wood prods.,1-Truck,9.2307,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,27-Newsprint/paper,1-Truck,0.1086,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,28-Paper articles,1-Truck,4.35,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,29-Printed prods.,1-Truck,1.4572,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,30-Textiles/leather,1-Truck,28.4289,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,31-Nonmetal min. prods.,1-Truck,89.4942,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,32-Base metals,1-Truck,13.8831,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,33-Articles-base metal,1-Truck,24.8394,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,34-Machinery,1-Truck,43.4908,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,35-Electronics,1-Truck,87.2137,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,36-Motorized vehicles,1-Truck,14.8922,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,37-Transport equip.,1-Truck,0.2222,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,38-Precision instruments,1-Truck,9.341,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,39-Furniture,1-Truck,12.4125,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,40-Misc. mfg. prods.,1-Truck,39.5041,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,41-Waste/scrap,1-Truck,0.232,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,329-Rest of NV,43-Mixed freight,1-Truck,29.4473,61,Los Angeles CA,329,Rest of NV,,,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),01-Live animals/fish,1-Truck,0.1505,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),05-Meat/seafood,1-Truck,0.0497,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),07-Other foodstuffs,1-Truck,0.1221,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),09-Tobacco prods.,1-Truck,0.0096,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),20-Basic chemicals,1-Truck,0,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),21-Pharmaceuticals,1-Truck,0.3806,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),23-Chemical prods.,1-Truck,0.2759,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),24-Plastics/rubber,1-Truck,0.9373,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),28-Paper articles,1-Truck,0.1745,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),30-Textiles/leather,1-Truck,2.7467,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),31-Nonmetal min. prods.,1-Truck,3.8456,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),32-Base metals,1-Truck,0.0376,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),33-Articles-base metal,1-Truck,0.8349,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),34-Machinery,1-Truck,0.1226,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),35-Electronics,1-Truck,1.1329,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),36-Motorized vehicles,1-Truck,4.9941,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),37-Transport equip.,1-Truck,0.0007,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),38-Precision instruments,1-Truck,3.8367,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),39-Furniture,1-Truck,0.9669,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),40-Misc. mfg. prods.,1-Truck,1.3384,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,331-Boston MA-RI-NH-CT (NH Part),43-Mixed freight,1-Truck,1.2468,61,Los Angeles CA,331,Boston MA,CT (NH Part),,
061-Los Angeles CA,339-Rest of NH,07-Other foodstuffs,1-Truck,2.1653,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,20-Basic chemicals,1-Truck,0.0025,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,23-Chemical prods.,1-Truck,0.0061,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,30-Textiles/leather,1-Truck,0.5836,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,31-Nonmetal min. prods.,1-Truck,0.0029,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,32-Base metals,1-Truck,0,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,33-Articles-base metal,1-Truck,0.9037,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,34-Machinery,1-Truck,0,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,35-Electronics,1-Truck,0.0058,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,36-Motorized vehicles,1-Truck,0.0028,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,37-Transport equip.,1-Truck,0.0001,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,38-Precision instruments,1-Truck,0,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,39-Furniture,1-Truck,0.8008,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,40-Misc. mfg. prods.,1-Truck,0.2342,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,339-Rest of NH,43-Mixed freight,1-Truck,0.0347,61,Los Angeles CA,339,Rest of NH,,,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),03-Other ag prods.,1-Truck,32.8593,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),04-Animal feed,1-Truck,0.1976,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),05-Meat/seafood,1-Truck,25.498,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),06-Milled grain prods.,1-Truck,16.7656,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),07-Other foodstuffs,1-Truck,8.7856,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),08-Alcoholic beverages,1-Truck,5.0997,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),09-Tobacco prods.,1-Truck,3.295,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),10-Building stone,1-Truck,0.5684,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),12-Gravel,1-Truck,146.1057,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
061-Los Angeles CA,341-New York NY-NJ-CT-PA (NJ Part),16-Crude petroleum,1-Truck,0,61,Los Angeles CA,341,New York NY,PA (NJ Part),,
